title,creation_date,creation_date_earliest,creation_date_latest,medium,accession_number,id,credit_line,date_acquired,department,physical_location,item_width,item_height,item_depth,item_diameter,web_url,provenance_text,classification,image_url,artist_id,party_type,full_name,cited_name,role,nationality,birth_date,death_date,birth_place,death_place
Textile fragment,17th century,1600-01-01,1699-01-01,silk damask,79.66.167,cmoa:things/7616e48e-1cf8-448c-b9ce-e96883a73060,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,2.75,21.25,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020725,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,,Italian,,,,
Textile fragment,c. 1800,1795-01-01,1805-01-01,silk and gilt metal thread damask,79.66.168,cmoa:things/ae80a29d-73b1-4a27-83e2-0faab092228c,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,6.0,6.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020726,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/64e4f047-4143-4256-8cba-557e3c6b6787,Person,unknown French,unknown French,,French,,,,
Textile fragment,18th century,1700-01-01,1799-01-01,satin with pattern wefts,79.66.169,cmoa:things/89adcdce-730f-4408-a75f-51c732eee6e7,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,7.25,6.75,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020727,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/79ba22b3-060e-4a3b-bd75-385716e77b3e,Person,unknown Venetian,unknown Venetian,,Venetian,,,,
Textile fragment,17th century,1600-01-01,1699-01-01,"silk cut velvet, silk satin applique, couched gold thread       read",79.66.16,cmoa:things/039bee20-2168-4cb0-bdee-1a5deb1589be,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,9.75,55.25,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020728,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,,Italian,,,,
Textile fragment,18th century,1700-01-01,1799-01-01,satin twill brocaded with a metal thread,79.66.170,cmoa:things/87704588-d464-435a-ae93-b26925ed5310,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,3.0,40.125,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020729,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/ebc6819d-eebf-42cb-969c-60b7bd57c15a,Person,unknown Spanish,unknown Spanish,,Spanish,,,,
Textile fragment,17th century,1600-01-01,1699-01-01,silk taffeta brocaded with silver and gilt thread,79.66.171,cmoa:things/73102fc2-6286-4b3f-a575-2fec2489eba4,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,11.0,7.5,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020730,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,,Italian,,,,
Textile fragment,18th century,1700-01-01,1799-01-01,linen embroidered with silks and padded metal thread,79.66.172,cmoa:things/7452aa35-cfd5-4fff-ae5d-ebea2ee657e2,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,21.875,7.25,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020731,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,,Italian,,,,
Textile fragment,c. 1650-1700,1645-01-01,1705-01-01,satin damask,79.66.173,cmoa:things/2e1e0a41-109d-4b92-be29-f1093a215b05,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,10.25,41.375,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020732,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,,Italian,,,,
Textile fragment,c. 1650-1700,1645-01-01,1705-01-01,satin damask,79.66.174,cmoa:things/a496d92b-b976-45cb-903b-265f6e70abcf,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,10.5,44.5,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020733,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,,Italian,,,,
Textile fragment,18th century,1700-01-01,1799-01-01,taffeta with pattern wefts in silk and metal threads,79.66.175,cmoa:things/325a5c05-953a-4ec7-bbe6-eaa73321ba5f,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,14.125,5.125,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020734,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/119dfe94-1f6b-46d0-802d-0420119fafaf,Person,unknown English,unknown English,,English,,,,
Textile fragment,16th century,1499-12-23,1599-01-01,compund weave silk,79.66.176,cmoa:things/e81626da-0c9f-4aa9-ad43-7456110c718d,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,4.625,10.875,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020735,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,,Italian,,,,
Textile fragment,17th century,1600-01-01,1699-01-01,satin with brocaded pattern in metal,79.66.177,cmoa:things/abaaf5c8-6a02-4b69-84af-df707456487e,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,9.375,4.5,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020736,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/64e4f047-4143-4256-8cba-557e3c6b6787|cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person|Person,unknown French|unknown Italian,unknown French|unknown Italian,possibly by|possibly by,French|Italian,|,|,|,|
Textile fragment,17th century,1600-01-01,1699-01-01,"taffeta brocaded with silk, pattern in silver thread",79.66.178,cmoa:things/24592bfa-7ca0-4a97-bdcf-0e856797d9bb,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,11.5,5.75,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020737,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/64e4f047-4143-4256-8cba-557e3c6b6787,Person,unknown French,unknown French,,French,,,,
Textile fragment,c. 1750,1745-01-01,1755-01-01,compound silk taffeta with metal thread                         l threads,79.66.179,cmoa:things/4e116f5e-ce64-4ad6-bdf9-1d67c63e722e,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,3.625,15.25,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020738,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/db0f3f08-4336-4301-90ba-05d50ea6e3db,Person,unknown German,unknown German,,German,,,,
Altar Frontal or Banner,17th century,1600-01-01,1699-01-01,silk satin,79.66.17,cmoa:things/f45ebf59-1f00-4460-8285-27c16f3f66bb,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,59.375,9.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020739,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,,Italian,,,,
Textile fragment,16th century,1499-12-23,1599-01-01,compund weave silk,79.66.180,cmoa:things/0523e0b9-db6c-45de-836e-4575d711b907,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,7.5,16.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020740,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,,Italian,,,,
Garment Fragment,17th century,1600-01-01,1699-01-01,silk satin,79.66.181,cmoa:things/2e2e1313-8687-44c2-9ce8-d017b0d07252,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,13.5,7.875,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020741,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/8403e000-5013-4a76-9eee-b87cb971f09a,Person,unknown Flemish,unknown Flemish,,Flemish,,,,
Textile fragment,19th century,1800-01-01,1899-01-01,compund weave cotton,79.66.182,cmoa:things/afdbf485-03c1-46dd-9d63-dcd8e43a42c6,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,19.25,5.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020742,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/29898ed1-34ff-4cb7-95a0-47f4451d2cb5,Person,unknown Eastern European,unknown Eastern European,,Eastern European,,,,
Textile fragment,17th century,1600-01-01,1699-01-01,compund weave silk,79.66.183,cmoa:things/3287c95d-0e3e-4ee2-b10e-24b38d932f08,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,13.375,9.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020743,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/f4faa896-b566-45ac-b1d4-258f598ad997,Person,unknown Persian,unknown Persian,,Persian,,,,
Textile fragment,c. 1750,1745-01-01,1755-01-01,"satin with silks, gold and silver metal thread",79.66.184,cmoa:things/11983544-fee7-44df-b2ae-3d1bed10d279,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,10.0,10.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020744,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/43e25ea5-cb8b-4a3d-a5e5-d0362d4bd031,Person,unknown Austrian,unknown Austrian,,Austrian,,,,
Textile fragment,18th century,1700-01-01,1799-01-01,silk cut velvet,79.66.185,cmoa:things/6c7d804d-bcf4-4296-b09b-d5d0481fc1c7,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,11.75,9.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020745,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/42845212-bd75-41b4-b14f-35bddcdeca69,Person,unknown European,unknown European,,European,,,,
Textile fragment,17th century,1600-01-01,1699-01-01,"silk taffeta, silver and gilt thread",79.66.186,cmoa:things/169c56d0-ff23-4168-aa60-52879025a502,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,17.25,5.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020746,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,,Italian,,,,
Textile fragment (Band of Furnishing Braid),19th century,1800-01-01,1899-01-01,silk,79.66.187,cmoa:things/99742b4f-0d83-4e1b-b773-99498510665c,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,88.0,3.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020747,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/db0f3f08-4336-4301-90ba-05d50ea6e3db,Person,unknown German,unknown German,,German,,,,
Textile fragment (Band),19th century,1800-01-01,1899-01-01,wool and linen,79.66.188,cmoa:things/9917ed36-f8a3-482b-9459-96317a28ef0e,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,27.75,5.75,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020748,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e8dc7e8f-aebd-46db-b5ad-b2dbdf3b2184,Person,unknown Moroccan,unknown Moroccan,,Moroccan,,,,
Textile fragment (Band),19th century,1800-01-01,1899-01-01,wool and linen,79.66.189,cmoa:things/11642d9c-ac5c-458b-aec6-e1c0bc9e132e,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,28.0,6.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020749,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e8dc7e8f-aebd-46db-b5ad-b2dbdf3b2184,Person,unknown Moroccan,unknown Moroccan,,Moroccan,,,,
Panel,17th-18th century,1600-01-01,1799-01-01,appliqued silk satin,79.66.18,cmoa:things/8ee9182a-bde0-4bc9-b0a4-cfced5b4b454,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,10.75,118.25,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020750,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef|cmoa:parties/ebc6819d-eebf-42cb-969c-60b7bd57c15a,Person|Person,unknown Italian|unknown Spanish,unknown Italian|unknown Spanish,possibly by|possibly by,Italian|Spanish,|,|,|,|
Textile fragment,c. 1750,1745-01-01,1755-01-01,"taffeta, silk thread",79.66.190,cmoa:things/f120050a-d111-4cf8-b2b3-b02a253825c4,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,10.0,12.75,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020751,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/43e25ea5-cb8b-4a3d-a5e5-d0362d4bd031,Person,unknown Austrian,unknown Austrian,,Austrian,,,,
Textile fragment,c. 1825,1820-01-01,1830-01-01,gauze embroidered with chenille and silks,79.66.191,cmoa:things/2264e1c3-c9cf-496f-8fe4-336a05bf4d91,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,4.0,3.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020752,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/119dfe94-1f6b-46d0-802d-0420119fafaf|cmoa:parties/64e4f047-4143-4256-8cba-557e3c6b6787,Person|Person,unknown English|unknown French,unknown English|unknown French,possibly by|possibly by,English|French,|,|,|,|
Textile fragment,18th century,1700-01-01,1799-01-01,silk with damask pattern,79.66.192,cmoa:things/8c3003bd-be2b-4b73-8031-2627bfd65f17,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,11.75,8.75,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020753,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/f4faa896-b566-45ac-b1d4-258f598ad997,Person,unknown Persian,unknown Persian,,Persian,,,,
Textile fragment,18th century,1700-01-01,1799-01-01,silk damask with pattern,79.66.193,cmoa:things/a0a4615e-0e02-4d3d-9446-f0dd5dff7c98,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,10.75,6.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020754,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/f4faa896-b566-45ac-b1d4-258f598ad997,Person,unknown Persian,unknown Persian,,Persian,,,,
Textile fragment (Band),c. 1925,1920-01-01,1930-01-01,"satin, gold thread",79.66.194,cmoa:things/e15d6cfb-61bd-421a-8a15-5996323524fc,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,3.875,14.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020755,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/b21e4f72-77fc-4c7a-8343-74c67e9c4f3b,Person,unknown Chinese,unknown Chinese,,Chinese,,,,
Textile fragment (Band),c. 1925,1920-01-01,1930-01-01,"satin, gold thread",79.66.195,cmoa:things/7b7d9808-faa0-4ab9-820b-55142fa861f4,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,3.75,13.875,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020756,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/b21e4f72-77fc-4c7a-8343-74c67e9c4f3b,Person,unknown Chinese,unknown Chinese,,Chinese,,,,
Textile fragment,17th-18th century,1600-01-01,1799-01-01,"wool, with satin and metal strips",79.66.196,cmoa:things/67978fa7-a2a2-422e-9963-65f2eec76382,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,9.5,18.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020757,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/a63db69f-6f8a-435f-bd8f-c6d9e2dfa5c7,Person,unknown Portuguese,unknown Portuguese,,Portuguese,,,,
Textile fragment (Band),19th century,1800-01-01,1899-01-01,embroidered silk gauze with gilt threads and silk,79.66.197,cmoa:things/75ce64f3-3137-4624-a7e7-85ac06ac56c4,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,15.375,7.5,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020758,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/b21e4f72-77fc-4c7a-8343-74c67e9c4f3b,Person,unknown Chinese,unknown Chinese,,Chinese,,,,
Textile fragment,19th century,1800-01-01,1899-01-01,embroidered silk satin with silks and mirror work,79.66.198,cmoa:things/fee69e8e-52e0-46b0-89e7-2eaf2c33ab4b,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,22.0,11.5,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020759,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e2c8f997-3cde-4a32-9c88-edf672df4544,Person,unknown Indian,unknown Indian,,Indian,,,,
Carpet Fragment,16th-17th century,1499-12-23,1699-01-01,knotted wool,79.66.199.A-.C,cmoa:things/9a9cd3af-62d4-4613-84e5-15a8fd2047cc,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,0.0,0.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020760,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/b1a07359-1917-403d-b5c3-a3a3f29934ee,Person,"unknown Persian, Kashan","unknown Persian, Kashan",,Persian,,,,
Tapestry,17th century,1600-01-01,1699-01-01,wool,79.66.19,cmoa:things/8d1cd74e-dcf0-4c80-9081-2ca2ee7de396,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,75.5,21.5,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020761,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/8403e000-5013-4a76-9eee-b87cb971f09a,Person,unknown Flemish,unknown Flemish,,Flemish,,,,
Costume Ornaments,4th-5th century,0300-01-01,0498-12-31,wool glued to linen mounted on matt board,79.66.1,cmoa:things/0244524f-bf2e-4c3d-9c8d-05f5b42f1352,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,4.0,14.25,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020762,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/5c339916-c9de-4c9c-a279-be6247d1aa71,Person,unknown Coptic,unknown Coptic,,Coptic Egyptian,,,,
Carpet Fragment,17th century,1600-01-01,1699-01-01,knotted wool,79.66.200,cmoa:things/c8e5a16e-e8d4-4524-aabf-1053851644b4,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,7.25,29.75,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020763,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/4d0b4a0b-76b4-4fee-be36-718566e0623a,Person,"unknown Persian, Isfahan","unknown Persian, Isfahan",,Persian,,,,
Carpet Fragment,17th century,1600-01-01,1699-01-01,knotted wool,79.66.201,cmoa:things/3cf67a43-ecf9-4b53-9b25-7a63b01609bd,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,7.5,16.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020764,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/4d0b4a0b-76b4-4fee-be36-718566e0623a,Person,"unknown Persian, Isfahan","unknown Persian, Isfahan",,Persian,,,,
Carpet Fragment,17th century,1600-01-01,1699-01-01,knotted wool,79.66.202,cmoa:things/2fda3731-6125-47f5-a0ba-25f68177e62d,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,9.0,36.5,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020765,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/4d0b4a0b-76b4-4fee-be36-718566e0623a,Person,"unknown Persian, Isfahan","unknown Persian, Isfahan",,Persian,,,,
Textile fragment,16th century,1499-12-23,1599-01-01,silk cut velvet with cloth backing,79.66.20,cmoa:things/72b465b5-7c2d-4a73-9589-8ea85124faa1,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,8.75,18.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020766,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,,Italian,,,,
"Textile fragment, Maniple/ Stole End",c. 1500,1494-12-23,1504-12-22,silk cut velvet,79.66.21,cmoa:things/a807cc65-5bdf-453a-b0ea-c55558be68d7,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,9.125,14.25,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020767,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,probably by,Italian,,,,
"Textile fragment, Maniple/ Stole End",18th century,1700-01-01,1799-01-01,silk taffeta,79.66.22,cmoa:things/2411a896-f37a-4d45-b0ef-06675101f1fd,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,8.0,9.5,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020768,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,,Italian,,,,
"Textile fragment, Maniple End",c. 1500,1494-12-23,1504-12-22,silk cut velvet,79.66.23,cmoa:things/8c317c7b-72fe-4176-806d-d43438be57f3,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,7.25,28.25,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020769,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,,Italian,,,,
"Textile fragment, Maniple End",17th century,1600-01-01,1699-01-01,"silk satin, cut and uncut velvet",79.66.24,cmoa:things/960d0e89-9139-4a2a-9984-9f4a887fda69,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,9.0,16.5,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020770,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/64e4f047-4143-4256-8cba-557e3c6b6787,Person,unknown French,unknown French,,French,,,,
Maniple Fragment,17th century,1600-01-01,1699-01-01,silk brocatelle,79.66.25,cmoa:things/5bb5b0ac-8eaa-44e1-a8ee-40ad51ec2f84,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,8.875,18.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020771,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,,Italian,,,,
Maniple Fragment,17th century,1600-01-01,1699-01-01,silk with silk cut and uncut velvet,79.66.26,cmoa:things/b2256050-2507-4275-862d-c3e3a41abc79,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,7.625,16.25,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020772,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,,Italian,,,,
